titleId,title,writers,weekday,upload_day,age_rating,brief_text,interest_count,total_episodes,status,hashtags
818588,진주,백두 (글/그림)/ 박만사 (글)/ 백승훈 (그림),월요웹툰,진주,15세 이용가,<통> <독고> <블러드레인> 백두 작가의 화제의 신작! <br>퇴역한 전국구 주먹 ‘진주현’은 안암 판정을 받고 고향 진주로 내려가<br>‘현진주’를 만나 난생 처음 평범한 삶을 꿈꾼다. <br>그러나 과거 몸담았던 뒷세계와의 지독한 악연은<br>그의 삶을 송두리째 흔들기 시작하는데...<br><br><br><br><br><br><br><br><br>,"58,860",총 54화,연재 중,#드라마 #사이다 #시리어스 #액션 #요즘핫한추천작 #지금추천작 #범죄 #먼치킨
829195,우주천마 3077,산하 (글)/ 김대영 (그림)/ 녹색여우 (원작),월요웹툰,우주천마 3077,15세 이용가,오랜 세월이 흘러 태산에 봉인된 천마가 눈을 떴을 때<br>이미 인류는 방사능에 절여진 지구를 떠나 은하를 누비고 있었다.<br><br><br><br><br><br><br><br><br>,"28,334",총 17화,연재 중,#무협/사극 #액션 #고인물 #아포칼립스 #동양풍판타지 #sf #힘숨찐 #판무
752414,리턴 투 플레이어,레포 (글)/ 세혼 (그림)/ 인덱스 (원작),월요웹툰,리턴 투 플레이어,15세 이용가,어느 날 게임이 되어버린 세상.<br>갑자기 나타난 몬스터들이 사람들을 죽이고 사람들은 플레이어가 되어 퀘스트를 달성해야 한다!<br>인류의 종말에서 회귀한 2회차 플레이어 김세한.<br>그는 과연 세상을 이렇게 만든 '시스템'을 쳐부술 수 있을까!<br><br><br><br><br><br><br><br><br><br>,"249,253",총 185화,연재 중,#판타지 #신화 #게임 #배틀 #아포칼립스 #게임판타지 #회귀 #sf #인외존재
828127,황후의 짐승간택,LICO (글/그림)/ 꿀밤비 (원작),월요웹툰,황후의 짐승간택,15세 이용가,수인 제국의 유일한 인간 황후인 세피아. 황제 데미오스와 건조한 결혼 생활을 지속하던 중 황제의 이름이 각인 되었다는 티티에가 나타나는데! 티티에에게 급속도로 빠져드는 황제를 보며 실의에 빠진 세피아 앞에는 전쟁 영웅 록산이 나타난다. 세피아를 둘러싼 두 늑대들의 수컷 냄새 가득한 아찔한 삼각 로맨스!<br><br><br><br><br><br><br><br><br>,"65,487",총 21화,연재 중,#로맨스 #서양 #왕족/귀족 #후회남 #나쁜남자 #군림녀 #짐승남 #사연녀
814781,미친 재능의 플레이어,S-Nanyc (글)/ 호라칸 (그림)/ 체나 (원작),월요웹툰,미친 재능의 플레이어,15세 이용가,세상의 운명이 걸린 게임이 시작되고 6년. <br>한 번도 톱 랭커의 자리를 내어주지 않은 최강의 플레이어<br>영웅왕 강유성 역시 새로운 시즌을 맞이한다. <br><br>“저는…… X나 예전에 끝났습니다. 돈 때문에 하는 거죠.” <br>[도발 수치가 대폭 상승합니다!] <br>[어릿광대 군주가 계약자의 행동에 흡족함을 표시합니다!] <br><br>미친 재능의 플레이어가 살아남는 법이 펼쳐진다!<br><br> 스튜디오<br><br><br><br><br><br><br>,"78,903",총 63화,연재 중,#판타지 #레드아이스 스튜디오 #사이다 #게임 #상태창 #이능력 #크리처 #고인물
820897,마왕을 그만둔 이유,김대일 (글/그림)/ 이상혁 (원작),월요웹툰,마왕을 그만둔 이유,15세 이용가,"혼돈의 시대.<br>마왕은 665세기 동안 대를 걸쳐 인간 세계를 침공했다.<br>그 처절한 전쟁을 막아 낸 것은 용사들.<br>그들의 거룩한 희생 속에서 인류는 간신히 살아남았다.<br> <br>하지만 이건 새로운 마왕의 이야기.<br> <br>마왕 데미우르고스 666세.<br>그는 한 마디를 던지고 돌연 마계를 떠나 버렸다.<br>""마왕 따위 그만두겠어.""<br>가출 마왕과 그의 부하가 된 용사.<br>그가 마왕을 그만둔 진짜 이유는?<br><br><br><br><br><br><br><br>","68,864",총 43화,연재 중,#판타지 #액션판타지 #중세판타지액션 #중세 #서양 #모험 #악역이주인공
823190,K학원 생존기,양아최 (글/그림),"월, 토 연재",K학원 생존기,전체연령가,K학원 지옥에 빠져있던 내가<br>선생이 되어 다시 학원으로 돌아왔다?!<br><br>본격 학원고인물이 되어버린<br>선생님의 학원공감툰!<br><br><br><br><br><br><br><br>,"42,886",총 62화,연재 중,#일상 #일상개그힐링 #공감 #가벼운 #힐링 #직업드라마 #학원물
802039,루루라라 우리네 인생,현이씨 (글/그림),"월, 목 연재",루루라라 우리네 인생,전체연령가,시간이 지나면 자연스레 성숙한 으른(?)이 되어 있을 줄 알았는데<br>그저 술과 음란한 이야기를 좋아하는 알딸딸한 어른이 되어버렸다. <br> <br>어느날 귀농을 결심한 부모님을 따라 <br>어쩌다보니 시골과 도시를 오가게 된 현이씨의 인생 제 2막 시작!<br><br><br><br><br><br><br>,"37,721",총 203화,연재 중,#일상 #일상개그힐링 #공감 #가벼운 #개그 #무해한 #힐링
801710,인섹터,마카빔 (글/그림),월요웹툰,인섹터,15세 이용가,어느 날 학교에서 담임교사가 <공벌레 인섹터 내라해치>가 되어 <br>반 아이들을 무차별적으로 살해한 사건이 벌어진다. <br>그때 나타난 검은 개미 그는 반 아이들을 구하게 되고 이 사건을 시작으로 <br>언론과 SNS로 퍼져 인섹터의 존재는 더 이상 도시 괴담 수준의 이야기가 아니게 된다. <br>결국 정부는 비밀리에 임무를 수행하던 인섹터 퇴치반 버그리퍼를 내세우고 생존자의 증언에 따라 검은 개미를 뒤쫓게 되는데<br>검은 개미의 정체는 몸속에 개미 집이 지어진 채 살아가는 평범한 학생 가미성. <br>그저 몸속 개미들에게 먹히지 않기 위해 인섹터의<br>대항마로 변신하여 내키지 않는 싸움을 한다.<br><br><br><br><br><br><br><br><br>,"134,597",총 94화,연재 중,#판타지 #자극적인 #현대 #이능력 #배틀 #크리처 #힘숨찐 #이능력배틀물
832104,게임마스터,둥치 (글/원작)/ Akaogi Seki (그림),월요웹툰,게임마스터,전체연령가,반복되는 무료한 일상 속에서 운명처럼 찾아온 게임.<br><br>[히어로즈 데스티니]<br><br>게임을 공략하기 위해 자그마치 10년이나 파고드는 주인공.<br>마침내 클리어를 하자 새롭게 떠오른 메시지와 함께 낯선 장소에서 눈을 떴다?!<br><br>약하디 약한 신체를 가지고 죽지 않기 위해 공략해가는데...<br><br><br><br><br><br>,"9,366",총 11화,연재 중,#판타지 #게임판타지 #이세계 #다크판타지 #소설원작
832674,숭늉버블티,솔리 (글/그림),월요웹툰,숭늉버블티,전체연령가,특별한 일 하나 없는 지루한 인생이 내 인생이라면 직접 만들어 넣으면 그만이에요!<br>자신의 인생에는 임팩트가 없다는 것을 알아버린 홍선희는 직접 자기 인생의 장르를 정하기로 한다.<br>반짝반짝한 로맨스로! 스스로 주인공이 되기로 한 선희는 남자주인공과 함께 특별한 인생을 살 수 있을까?<br><br><br><br><br><br>,"14,236",총 7화,연재 중,#로맨스 #리얼로맨스 #감성적인 #캠퍼스 #현대 #캠퍼스로맨스
827160,기생몽,닺 (글/그림),월요웹툰,기생몽,15세 이용가,성공에 목마른 회사원 '이강토' 승진이 걸려있는 중요한 프로젝트를 앞두고 자꾸만 방해를 받는다. 그 원인이 알고보니...점쟁이?!<br>'꿈을 꿔서 현실을 바꾼다고?'<br>인생역전의 치트키를 알게 된 강토의 욕망은 점점 겉잡을 수 없이 커져가는데..<br><br><br><br><br><br><br><br><br>,"20,602",총 20화,연재 중,#스릴러 #오컬트판타지 #현대 #오피스 #미스터리 #후회물 #오컬트 #서스펜스
831547,아직 제목 없음,주영현 (글/그림),월요웹툰,아직 제목 없음,전체연령가,각자의 사정으로 힘겨운 매일을 보내고 있는 아이들. <br>이들에게 학교생활은 생존의 문제 <br>찬란하게 빛나야 할 청춘의 시기가 우리들에겐 힘들기만 하다. <br><br>의욕 없고 결핍을 가진 비주류의 청춘들이 우정과 사랑 속 조금씩 성장해 가는 이야기.<br><br><br><br><br><br><br><br><br>,"12,628",총 10화,연재 중,#드라마 #공감 #우정 #학원로맨스 #하이틴 #학원물 #청춘로맨스 #성장드라마
814362,시한부의 아이까지 뺏으려 합니다,랍스타 (글/그림)/ 이루이 (원작),월요웹툰,시한부의 아이까지 뺏으려 합니다,전체연령가,“아이에게 시한부 어머니를 남겨줄 생각이에요?”<br><br>부모님의 유품인 마법 거울이 보여준 미래는 참담했다.<br>아이를 낳고 나는 시한부가 되고 남편의 정부가 아이를 두고 떠나라고 종용하는 미래.<br>아직 우린 결혼조차 하지 않았으니 불행한 미래도 피할 수 있을 거야.<br><br>“노공작께서 돌아가시면 우리도 헤어지자.”<br><br>북부의 차가운 설원을 닮은 네가 나를 붙들 리 없으니.<br>그런데 이별을 이야기하는 나를 바라보는 네 눈빛은 왜 이렇게 뜨겁지?.<br><br>“아이가 없으면 아무 문제없는 거 아닌가? 그러니까 너도 이혼 같은 거 꿈도 꾸지 마. 그냥 내 옆에 있어.”<br><br>조심스럽게 다가온 네 입술에서 따뜻한 온기가 느껴졌다.<br>하지만 깊은 입맞춤은 그저 이제 이어질 기나긴 밤의 시작을 알리는 행위였을 뿐이다.<br><br><br><br><br><br><br><br><br>,"82,034",총 66화,연재 중,#로맨스 #성장로판 #서양 #왕족/귀족 #무심남 #집착남 #햇살녀 #다정녀
800034,헬크래프트,나락 (글)/ 영기 (그림),월요웹툰,헬크래프트,15세 이용가,세상에 배신당해 방구석으로 도망친 고등학생 염승기.<br>새로운 지옥의 주인으로 지목된 대악마 바함무르크.<br><br>바함무르크는 자신의 지옥 제작자로서 염승기를 선택하고<br>지옥 제작의 대가로 염승기에게 수감자를 고를 권리를 준다.<br><br>복수를 위해 악마와 손을 잡은 염승기 그렇게 윈윈의 관계로 끝날 줄 알았는데...<br><br>갑자기 시작된 데스게임-<br>살아남기 위해선 지옥에 보내라!<br><br><br><br><br><br><br><br><br>,"64,566",총 92화,연재 중,#판타지 #사이다 #오컬트판타지 #자극적인 #시리어스 #신화 #데스게임 #소년물
756140,라서드,감람 (글/그림),월요웹툰,라서드,15세 이용가,절대적 권능을 지닌 11인의 왕과 왕을 수호하기 위한 기사단이 존재하는 세계.<br>수습기사 힌타는 파트너 캐넛과 함께 정식 기사가 되기 위한 모험을 떠나는데...<br>정식기사가 되기 위한 소년들의 고군분투 정통판타지액션!<br>,"97,366",총 128화,연재 중,#판타지
823022,막장 악녀,LICO (글)/ 사야 (그림),월요웹툰,막장 악녀,15세 이용가,현생에서는 비루한 보조작가인 내가 <br>자고 일어났더니 막장 드라마 속 악녀라고?<br>(잠깐 악녀들은 다 부자잖아?!) <br>부를 거머쥔 악역 여주에 심취한 것도 잠시<br>이 막장드라마 세계관에서 탈출하려면 <br>내 손으로 엔딩을 내야 한다! <br>그렇게 매콤한 김치싸대기 로맨스를 장전하게 되는데?!<br><br><br><br><br><br><br><br>,"37,683",총 34화,연재 중,#드라마 #현대판타지 #악역이주인공 #무심남 #로맨틱코미디 #악녀 #병맛
818668,보스리턴,양세준 (글/그림),월요웹툰,보스리턴,15세 이용가,형님이 돌아왔다!?<br>전국구 조직의 보스 '백강훈' 믿었던 부하의 칼에 맞고 고교생으로 회귀!<br>아내의 죽음을 되풀이하지 않기 위해 폭력 없는 새 삶을 살 수 있을까?<br><br><br><br><br><br><br><br><br><br>,"29,422",총 51화,연재 중,#액션 #학원액션 #성장물 #범죄 #고인물 #타임슬립 #회귀 #학원물 #복수극
818528,공녀님의 꽃밭에는 그들이 산다,검오리 (글)/ 영락 (그림)/ 고겨울 (원작),월요웹툰,공녀님의 꽃밭에는 그들이 산다,전체연령가,"가족의 사랑을 받고 싶어 새로 얻게 된 삶에 사랑을 바랬다. 그런데 웬걸?! <br>정령왕의 인장 덕에 정령사의 자질을 갖고 태어났는데...<br>부모님과 두 오라버니들은 한없는 애정을 퍼붓고 기사단은 제발 호위로 뽑아달라며 졸졸 따라다니기 일쑤다. <br><br>게다가..""네 가벼운 바람은 내 간절한 염원이라는 것을 왜 몰라줄까."" <br>동(東) 마계 지배자인 제 2악마는 시선 한번 달라 애원하고 <br><br>""좋은 황제가 되고 싶다. 네가 편안히 머무르는 것으로 족할 제국을 만드는 황제가."" <br>소꿉친구인 황태자는 날 위해 강한 제국을 만들겠다 선포한다. <br><br>[우리 병아리 앞에 다 무릎을 꿇어라!] 계약한 정령들이 입버릇처럼 외치는 것은 덤. <br>모두가 깨물지 못해 안달 난 병아리의 본격 꽃길 걷기!<br><br><br><br><br><br><br><br><br>","77,238",총 50화,연재 중,#로맨스 #성장로판 #서양 #환생 #왕족/귀족 #가벼운 #성장물 #햇살캐
818020,"사랑, 그거 어떻게 하는 건데",이범 (글/그림),월요웹툰,"사랑, 그거 어떻게 하는 건데",12세 이용가,베스트셀러 작가 이시원. 그가 쓴 범죄 스릴러 소설 <밧줄>에 나온 것과 똑같은 수법의 살인 사건이 현실에서 일어난다. <br>피해자가 나왔고 범인은 아직 잡히지 않았다. 시원은 죄책감과 트라우마로 스릴러 대신 로맨스를 쓰겠다고 마음 먹는데...<br>'이시원이 로맨스라고...? 매 소설마다 사람 다섯은 죽이는 그 이시원이?'<br>결국 시원은 '사랑'을 배우기 위해 오랜 친구 소담에게 연애 제안을 한다. <br>과연 그들은 사랑과 범인을 모두 잡을 수 있을까?<br><br><br><br><br><br><br><br><br>,"79,055",총 35화,연재 중,#로맨스 #예술 #리얼로맨스 #현대 #사연남 #스릴러 #범죄 #친구>연인
791205,파운더,임상윤 (글)/ 만두인 (그림),월요웹툰,파운더,15세 이용가,1970년대 각하에 대한 과잉 충성으로 비밀스런 공작대가 운영되었고 이는 정권이 바뀐 1980년대 대한민국 최초의 살인 청부 회사가 설립되는 토대가 된다.<br>공작대의 에이스 공작원은 처절하게 살아남아 살인청부업 회사의 대표가 되어 회사를 이끌어가게 되는데...<br><br><br><br><br><br><br>,"52,652",총 117화,휴재,#액션 #시리어스 #과거 #시대물 #범죄 #밀리터리 #느와르
821095,함부로 친절하지 말라,아린 (글)/ 류화 (그림)/ 유세라 (원작),월요웹툰,함부로 친절하지 말라,12세 이용가,수백 년간 '장벽'과 끊임없는 전쟁을 치루는 칼레타 제국의<br>천재 기사로 칭송 받던 '루스티카 제너스'는<br>거짓말처럼 하루아침에 모든 힘이 증발했다.<br><br>그 후 4년 간 폐인처럼 칩거하던 그녀 앞에 나타나<br>달콤한 하룻밤을 보낸 정체 모를 남자 '헤이든'은<br>과거의 루스티카를 기억하고 있는데…. <br><br>한편 칼레타의 황제가 칩거하던 그녀를 소환해<br>무너진 장벽 너머 오랜 적국이던 페르세타 제국의 외교관으로 파견을 명한다.<br><br>모든 힘을 잃어버린 전직 기사 루스티카는 과거의 자신을 되찾을 수 있을까?<br><br><br><br><br><br><br><br><br><br>,"78,830",총 40화,연재 중,#로맨스 #유혹남 #능글남 #계략남 #철벽녀 #무심녀 #다정남 #직진남 #재회
